generation biomass,generation solar,generation fossil oil,generation nuclear,generation fossil gas,generation wind onshore
547.0,82.0,279.0,6891.0,4347.0,973.0
548.0,71.0,280.0,6891.0,4424.0,1043.0
544.0,70.0,279.0,6898.0,4561.0,1182.0
538.0,66.0,294.0,6906.0,5037.0,1383.0
544.0,255.0,370.0,6918.0,5399.0,1513.0
535.0,1286.0,401.0,6917.0,5363.0,1487.0
532.0,3052.0,405.0,6916.0,5310.0,1500.0
522.0,4174.0,412.0,6912.0,5377.0,1860.0
520.0,4594.0,415.0,6908.0,5129.0,2457.0
524.0,4755.0,416.0,6899.0,5144.0,3257.0
521.0,4694.0,421.0,6889.0,5351.0,4073.0
521.0,4573.0,413.0,6887.0,5489.0,4551.0
523.0,4379.0,404.0,6887.0,5579.0,4827.0
519.0,3993.0,415.0,6885.0,5396.0,5367.0
523.0,3378.0,414.0,6883.0,4906.0,5878.0
474.0,2137.0,419.0,6884.0,5252.0,6023.0
503.0,950.0,425.0,6886.0,5718.0,5345.0
481.0,630.0,423.0,6888.0,5920.0,4979.0
483.0,546.0,420.0,6888.0,5637.0,4680.0
497.0,467.0,419.0,6881.0,5157.0,4592.0
565.0,47.0,237.0,5366.0,4847.0,3434.0
557.0,61.0,232.0,5359.0,4710.0,3188.0
553.0,61.0,234.0,5357.0,4740.0,2696.0
551.0,62.0,235.0,5360.0,4839.0,2426.0
548.0,63.0,226.0,5362.0,4647.0,2206.0
545.0,63.0,218.0,5361.0,4734.0,1979.0
545.0,50.0,218.0,5378.0,4999.0,1844.0
548.0,43.0,214.0,5407.0,5056.0,1610.0
546.0,81.0,217.0,5435.0,4919.0,1591.0
549.0,485.0,210.0,5463.0,5404.0,1526.0
560.0,961.0,215.0,5487.0,5531.0,1577.0
552.0,1319.0,221.0,5514.0,5452.0,1714.0
548.0,1607.0,207.0,5542.0,5352.0,1989.0
552.0,1752.0,218.0,5566.0,5330.0,2369.0
554.0,1842.0,218.0,5591.0,5316.0,2528.0
558.0,1702.0,218.0,5595.0,4876.0,2776.0
555.0,1515.0,219.0,5591.0,4527.0,2985.0
544.0,1301.0,219.0,5611.0,4635.0,2940.0
547.0,661.0,219.0,5642.0,5210.0,2848.0
537.0,185.0,219.0,5672.0,5390.0,2609.0
546.0,62.0,218.0,5703.0,5659.0,2440.0
553.0,42.0,217.0,5733.0,5938.0,2544.0
553.0,37.0,209.0,5760.0,5914.0,2750.0
554.0,37.0,209.0,5790.0,5749.0,2981.0
542.0,113.0,360.0,5046.0,5609.0,862.0
539.0,112.0,350.0,5045.0,5159.0,982.0
539.0,113.0,350.0,5046.0,4702.0,1147.0
539.0,111.0,350.0,5047.0,4341.0,1210.0
540.0,111.0,340.0,5048.0,4788.0,1189.0
543.0,111.0,347.0,5047.0,4889.0,1286.0
538.0,87.0,348.0,5047.0,5641.0,1187.0
541.0,80.0,364.0,5046.0,6289.0,1019.0
553.0,424.0,396.0,5047.0,6520.0,935.0
550.0,1555.0,395.0,5048.0,6467.0,838.0
547.0,2910.0,391.0,5048.0,6353.0,669.0
539.0,3767.0,337.0,5047.0,6052.0,815.0
549.0,3923.0,399.0,5049.0,6520.0,535.0
552.0,3884.0,397.0,5048.0,6801.0,419.0
553.0,3854.0,390.0,5049.0,6782.0,281.0
551.0,3640.0,399.0,5048.0,6602.0,234.0
555.0,2995.0,388.0,5048.0,6714.0,279.0
556.0,1494.0,397.0,5048.0,7025.0,317.0
553.0,616.0,400.0,5049.0,8094.0,409.0
550.0,342.0,405.0,5047.0,8468.0,506.0
553.0,204.0,398.0,5047.0,8477.0,573.0
544.0,123.0,401.0,5046.0,7803.0,583.0
539.0,123.0,409.0,5043.0,6851.0,667.0
544.0,123.0,413.0,5046.0,6082.0,767.0
547.0,26.0,380.0,6094.0,7021.0,2534.0
547.0,26.0,364.0,6093.0,5775.0,2553.0
549.0,26.0,352.0,6094.0,5610.0,2641.0
549.0,26.0,354.0,6094.0,5422.0,2624.0
548.0,26.0,362.0,6094.0,5361.0,2590.0
545.0,26.0,353.0,6095.0,5698.0,2510.0
549.0,28.0,359.0,6095.0,6196.0,2594.0
550.0,44.0,392.0,6096.0,7998.0,2789.0
555.0,55.0,400.0,6097.0,9523.0,2828.0
554.0,364.0,411.0,6098.0,10209.0,2789.0
553.0,1005.0,415.0,6097.0,10293.0,2454.0
549.0,1565.0,420.0,6095.0,10556.0,2262.0
563.0,1929.0,421.0,6096.0,10502.0,2219.0
561.0,1966.0,415.0,6095.0,10440.0,2064.0
557.0,1722.0,419.0,6095.0,10266.0,2075.0
570.0,1392.0,418.0,6095.0,10508.0,1961.0
568.0,885.0,423.0,6091.0,10677.0,1791.0
566.0,275.0,424.0,6091.0,10638.0,1726.0
567.0,65.0,425.0,6091.0,10722.0,1777.0
571.0,49.0,424.0,6092.0,10792.0,2001.0
577.0,38.0,425.0,6091.0,10641.0,2138.0
576.0,27.0,422.0,6092.0,10390.0,2230.0
568.0,27.0,424.0,6091.0,9939.0,2431.0
569.0,25.0,411.0,6091.0,8304.0,2582.0
522.0,84.0,405.0,5045.0,5312.0,1128.0
518.0,83.0,394.0,5045.0,4862.0,1154.0
518.0,83.0,392.0,5044.0,4535.0,1172.0
522.0,81.0,391.0,5046.0,4452.0,1165.0
532.0,79.0,383.0,5047.0,4582.0,1130.0
536.0,82.0,389.0,5047.0,4772.0,1167.0
535.0,81.0,388.0,5048.0,5347.0,1201.0
532.0,78.0,401.0,5048.0,5448.0,1276.0
531.0,296.0,403.0,5048.0,5460.0,1357.0
533.0,1210.0,410.0,5048.0,5301.0,1439.0
536.0,2343.0,400.0,5048.0,5216.0,1458.0
536.0,3326.0,415.0,5049.0,5157.0,1477.0
535.0,3650.0,414.0,5048.0,5132.0,1636.0
528.0,3677.0,416.0,5049.0,5065.0,2021.0
531.0,3610.0,421.0,5050.0,4912.0,2467.0
532.0,3409.0,416.0,5048.0,4736.0,2892.0
533.0,2697.0,430.0,5047.0,4772.0,3253.0
543.0,1280.0,430.0,5047.0,4900.0,3607.0
544.0,452.0,425.0,5047.0,4772.0,4138.0
544.0,201.0,432.0,5048.0,4799.0,4597.0
545.0,166.0,434.0,5048.0,4890.0,4837.0
541.0,118.0,426.0,5048.0,4827.0,5005.0
544.0,118.0,426.0,5050.0,4789.0,5226.0
542.0,111.0,416.0,5051.0,4490.0,5200.0
534.0,91.0,355.0,5050.0,4909.0,5068.0
529.0,91.0,346.0,5052.0,4592.0,4903.0
526.0,73.0,341.0,5050.0,4446.0,4394.0
525.0,62.0,327.0,5050.0,4371.0,4213.0
532.0,62.0,320.0,5050.0,4367.0,3791.0
538.0,62.0,304.0,5049.0,4502.0,3253.0
535.0,61.0,301.0,5049.0,4508.0,2881.0
539.0,58.0,298.0,5050.0,4595.0,2669.0
544.0,229.0,282.0,5050.0,4328.0,2617.0
550.0,1126.0,282.0,5049.0,4657.0,2523.0
555.0,2279.0,282.0,5048.0,4485.0,2359.0
554.0,3325.0,283.0,5046.0,4381.0,2223.0
556.0,3725.0,284.0,5046.0,4393.0,2161.0
553.0,3825.0,283.0,5047.0,4334.0,2121.0
554.0,3800.0,279.0,5051.0,4277.0,2054.0
551.0,3563.0,285.0,5135.0,4126.0,1928.0
553.0,2814.0,291.0,5143.0,4339.0,1779.0
552.0,1310.0,293.0,5156.0,4693.0,1698.0
552.0,466.0,296.0,5154.0,4305.0,1713.0
557.0,281.0,299.0,5071.0,4341.0,1700.0
557.0,166.0,299.0,5044.0,4464.0,1674.0
555.0,135.0,301.0,5116.0,4220.0,1689.0
557.0,95.0,301.0,5180.0,4230.0,1757.0
557.0,88.0,302.0,5228.0,4515.0,1894.0
556.0,88.0,301.0,5226.0,4653.0,2035.0
556.0,87.0,300.0,5205.0,4490.0,2112.0
554.0,62.0,301.0,5186.0,4467.0,2220.0
555.0,62.0,301.0,5182.0,4434.0,2396.0
510.0,62.0,284.0,5179.0,4391.0,2576.0
550.0,62.0,283.0,5178.0,4388.0,2571.0
559.0,61.0,300.0,5184.0,4295.0,2411.0
556.0,59.0,302.0,5202.0,4321.0,2213.0
553.0,236.0,302.0,5205.0,4376.0,2071.0
555.0,1091.0,302.0,5200.0,4222.0,1979.0
554.0,2138.0,299.0,5201.0,4351.0,1940.0
551.0,3105.0,301.0,5189.0,4570.0,1848.0
547.0,3388.0,293.0,5242.0,4383.0,1689.0
550.0,3462.0,292.0,5350.0,4391.0,1463.0
551.0,3510.0,291.0,5380.0,4458.0,1207.0
551.0,3359.0,283.0,5370.0,4146.0,994.0
553.0,2763.0,283.0,5363.0,4506.0,891.0
538.0,1318.0,292.0,5364.0,4706.0,839.0
529.0,421.0,301.0,5402.0,5050.0,964.0
526.0,223.0,303.0,5408.0,4925.0,1141.0
536.0,166.0,304.0,5407.0,5024.0,1306.0
536.0,121.0,309.0,5411.0,5003.0,1473.0
538.0,113.0,309.0,5420.0,5069.0,1745.0
535.0,114.0,302.0,5447.0,5095.0,1835.0
541.0,114.0,299.0,5483.0,5048.0,1986.0
541.0,111.0,299.0,5483.0,4480.0,2170.0
541.0,98.0,299.0,5479.0,4243.0,2473.0
543.0,79.0,299.0,5196.0,4362.0,2627.0
545.0,67.0,299.0,5433.0,4542.0,2595.0
543.0,67.0,302.0,5491.0,4656.0,2719.0
543.0,67.0,303.0,5501.0,4983.0,2851.0
540.0,67.0,327.0,5500.0,5694.0,2930.0
546.0,275.0,374.0,5503.0,6225.0,2900.0
551.0,1197.0,396.0,5500.0,5863.0,2724.0
553.0,2125.0,404.0,5496.0,5835.0,2395.0
545.0,2986.0,410.0,5495.0,5842.0,2128.0
548.0,3458.0,410.0,5506.0,5998.0,2063.0
552.0,3574.0,405.0,5503.0,6094.0,2033.0
549.0,3556.0,405.0,5499.0,6018.0,1940.0
551.0,3395.0,401.0,5497.0,5945.0,1908.0
548.0,2666.0,404.0,5495.0,5977.0,1910.0
537.0,1110.0,401.0,5493.0,6329.0,2022.0
534.0,278.0,396.0,5493.0,6912.0,2391.0
524.0,145.0,405.0,5493.0,7155.0,2604.0
531.0,100.0,410.0,5514.0,7116.0,2804.0
532.0,67.0,411.0,5548.0,7204.0,2948.0
532.0,67.0,402.0,5558.0,6500.0,3108.0
526.0,58.0,410.0,5586.0,5640.0,3376.0
526.0,51.0,361.0,5595.0,4791.0,3432.0
526.0,51.0,355.0,5593.0,4243.0,3528.0
522.0,50.0,354.0,5615.0,3842.0,3889.0
520.0,51.0,350.0,5638.0,3963.0,4023.0
524.0,51.0,344.0,5637.0,3983.0,4095.0
502.0,51.0,347.0,5615.0,4039.0,4347.0
474.0,50.0,346.0,5627.0,4508.0,4409.0
467.0,53.0,381.0,5634.0,5411.0,4198.0
468.0,261.0,390.0,5631.0,5873.0,3910.0
474.0,1217.0,414.0,5628.0,6202.0,3507.0
478.0,2135.0,416.0,5625.0,6389.0,3108.0
465.0,2891.0,413.0,5617.0,6318.0,2879.0
449.0,3169.0,400.0,5614.0,6610.0,2773.0
447.0,3362.0,400.0,5591.0,6624.0,2832.0
467.0,3400.0,401.0,5613.0,6255.0,2763.0
473.0,3263.0,406.0,5617.0,6573.0,2653.0
471.0,2517.0,402.0,5606.0,6740.0,2579.0
471.0,1057.0,407.0,5612.0,7231.0,2660.0
472.0,200.0,410.0,5650.0,7861.0,2980.0
458.0,108.0,406.0,5686.0,8036.0,3140.0
450.0,91.0,403.0,5701.0,7930.0,3055.0
446.0,82.0,409.0,5729.0,7523.0,3028.0
449.0,83.0,413.0,5752.0,6728.0,3059.0
443.0,83.0,412.0,5774.0,5812.0,3010.0
443.0,82.0,377.0,5799.0,5208.0,2881.0
441.0,63.0,364.0,5818.0,4762.0,2772.0
444.0,44.0,360.0,5842.0,4202.0,2687.0
448.0,32.0,362.0,5854.0,4112.0,2664.0
447.0,33.0,362.0,5853.0,4213.0,2606.0
446.0,33.0,345.0,5852.0,4497.0,2572.0
446.0,33.0,361.0,5849.0,5092.0,2638.0
441.0,32.0,385.0,5845.0,5871.0,2568.0
449.0,235.0,411.0,5846.0,6106.0,2514.0
447.0,1161.0,418.0,5850.0,6193.0,2104.0
452.0,2165.0,418.0,5867.0,6178.0,1733.0
441.0,3016.0,418.0,5888.0,6157.0,1433.0
448.0,3320.0,418.0,5908.0,6183.0,1271.0
449.0,3467.0,406.0,5927.0,6091.0,1185.0
454.0,3579.0,411.0,5949.0,5960.0,1298.0
456.0,3547.0,414.0,5966.0,6408.0,1330.0
453.0,2809.0,413.0,5967.0,6633.0,1243.0
452.0,1247.0,407.0,5964.0,6947.0,1356.0
454.0,300.0,403.0,5964.0,8360.0,1589.0
455.0,112.0,417.0,5962.0,8536.0,1814.0
451.0,63.0,405.0,5979.0,8374.0,2054.0
458.0,57.0,415.0,5999.0,8112.0,2175.0
450.0,57.0,417.0,6024.0,7210.0,2256.0
455.0,57.0,414.0,6045.0,6063.0,2488.0
450.0,57.0,377.0,6061.0,5100.0,2532.0
450.0,58.0,365.0,6068.0,4557.0,2706.0
453.0,58.0,357.0,6066.0,4384.0,2829.0
453.0,58.0,356.0,6065.0,4402.0,2724.0
455.0,58.0,355.0,6065.0,4440.0,2742.0
452.0,58.0,361.0,6067.0,4504.0,2856.0
453.0,57.0,364.0,6067.0,4833.0,2803.0
452.0,54.0,383.0,6067.0,5464.0,2573.0
453.0,273.0,409.0,6063.0,6107.0,2405.0
459.0,1328.0,411.0,6062.0,6353.0,2023.0
469.0,2351.0,408.0,6064.0,6331.0,1578.0
452.0,3158.0,407.0,6061.0,6419.0,1359.0
459.0,3371.0,404.0,6061.0,6587.0,1390.0
473.0,3412.0,405.0,6064.0,6680.0,1463.0
482.0,3320.0,409.0,6062.0,6499.0,1411.0
491.0,3027.0,401.0,6063.0,6472.0,1495.0
501.0,2374.0,395.0,6063.0,6557.0,1610.0
512.0,1046.0,401.0,6060.0,7213.0,2034.0
516.0,255.0,400.0,6062.0,8062.0,2743.0
507.0,128.0,399.0,6066.0,8403.0,3258.0
511.0,85.0,409.0,6065.0,8252.0,3605.0
518.0,45.0,410.0,6067.0,8072.0,3488.0
511.0,43.0,411.0,6070.0,7241.0,3325.0
507.0,43.0,408.0,6070.0,6358.0,3185.0
504.0,43.0,364.0,6071.0,5594.0,3162.0
500.0,41.0,352.0,6071.0,4589.0,3214.0
503.0,42.0,343.0,6073.0,4327.0,3693.0
495.0,44.0,343.0,6073.0,4101.0,4064.0
492.0,42.0,344.0,6074.0,4104.0,4372.0
505.0,42.0,343.0,6075.0,4174.0,4652.0
508.0,42.0,344.0,6075.0,4602.0,4804.0
509.0,49.0,381.0,6073.0,4524.0,5027.0
504.0,187.0,380.0,6071.0,4687.0,5388.0
511.0,1188.0,396.0,6074.0,4427.0,5406.0
512.0,2074.0,396.0,6071.0,4581.0,5079.0
502.0,2817.0,403.0,6070.0,4595.0,5115.0
508.0,3127.0,397.0,6073.0,4429.0,5666.0
507.0,3163.0,393.0,6074.0,4390.0,6486.0
509.0,2641.0,397.0,6075.0,4292.0,7534.0
508.0,2677.0,394.0,6073.0,4055.0,8513.0
510.0,1863.0,388.0,6073.0,4169.0,8868.0
508.0,736.0,397.0,6072.0,4376.0,9376.0
508.0,179.0,405.0,6073.0,4454.0,10586.0
496.0,130.0,410.0,6073.0,4139.0,11863.0
460.0,112.0,405.0,6039.0,4303.0,13022.0
453.0,67.0,408.0,5859.0,4083.0,13417.0
440.0,67.0,377.0,5848.0,3746.0,13895.0
449.0,67.0,371.0,5841.0,3600.0,14432.0
440.0,58.0,322.0,5837.0,3418.0,14741.0
450.0,52.0,317.0,5837.0,3149.0,15348.0
423.0,42.0,286.0,5837.0,3188.0,15056.0
398.0,41.0,278.0,5848.0,2892.0,15075.0
401.0,41.0,272.0,5872.0,2931.0,15135.0
411.0,40.0,263.0,5892.0,3016.0,15013.0
418.0,40.0,258.0,5926.0,3058.0,15132.0
407.0,39.0,254.0,5944.0,3056.0,15099.0
431.0,96.0,255.0,5959.0,2771.0,15345.0
452.0,603.0,250.0,5979.0,2810.0,14822.0
471.0,1217.0,249.0,5999.0,2853.0,14642.0
474.0,1636.0,256.0,6016.0,2792.0,15661.0
470.0,1887.0,261.0,6037.0,3025.0,15697.0
482.0,1975.0,259.0,6059.0,3010.0,15806.0
485.0,2043.0,246.0,6073.0,2778.0,15800.0
480.0,2041.0,240.0,6079.0,2872.0,15620.0
481.0,1508.0,240.0,6080.0,2919.0,15216.0
477.0,675.0,240.0,6082.0,2932.0,14573.0
459.0,164.0,253.0,6081.0,3301.0,13561.0
453.0,62.0,265.0,6081.0,3276.0,12800.0
464.0,47.0,264.0,6081.0,3394.0,11703.0
471.0,37.0,269.0,6080.0,3549.0,11006.0
469.0,36.0,276.0,6084.0,3754.0,10279.0
471.0,35.0,276.0,6084.0,3739.0,10137.0
470.0,35.0,268.0,6083.0,3692.0,10270.0
466.0,35.0,261.0,6083.0,3496.0,10348.0
452.0,35.0,262.0,6086.0,3875.0,9775.0
453.0,35.0,259.0,6086.0,3776.0,9500.0
456.0,35.0,252.0,6086.0,3355.0,9556.0
459.0,36.0,257.0,6086.0,3390.0,9344.0
472.0,35.0,255.0,6087.0,3528.0,8932.0
487.0,36.0,259.0,6086.0,3373.0,8897.0
494.0,192.0,252.0,6085.0,3754.0,8415.0
505.0,1106.0,254.0,6085.0,3889.0,7466.0
502.0,2223.0,251.0,6085.0,3978.0,6825.0
497.0,3080.0,245.0,6085.0,4058.0,6809.0
485.0,3082.0,244.0,6085.0,4004.0,7175.0
492.0,2787.0,248.0,6085.0,4247.0,7260.0
492.0,2540.0,249.0,6085.0,3961.0,8037.0
495.0,2279.0,247.0,6083.0,3563.0,8065.0
493.0,1622.0,256.0,6084.0,3637.0,7572.0
494.0,589.0,259.0,6085.0,4137.0,6843.0
494.0,148.0,259.0,6084.0,4538.0,6295.0
494.0,89.0,266.0,6085.0,4676.0,6221.0
498.0,89.0,275.0,6084.0,4877.0,6097.0
497.0,73.0,282.0,6085.0,4885.0,6332.0
504.0,42.0,282.0,6086.0,4600.0,6383.0
517.0,42.0,284.0,6086.0,4373.0,6354.0
545.0,39.0,286.0,6087.0,4470.0,6403.0
546.0,35.0,287.0,6086.0,4120.0,6555.0
520.0,35.0,287.0,6086.0,3740.0,6847.0
492.0,35.0,286.0,6088.0,3497.0,6941.0
491.0,35.0,284.0,6086.0,3565.0,7061.0
494.0,37.0,285.0,6084.0,3909.0,6973.0
499.0,40.0,283.0,6083.0,4451.0,6794.0
498.0,43.0,308.0,6083.0,5638.0,6322.0
511.0,253.0,356.0,6086.0,6741.0,6199.0
532.0,1446.0,377.0,6080.0,6701.0,5412.0
551.0,2677.0,371.0,6079.0,6434.0,5010.0
575.0,3781.0,372.0,6087.0,6454.0,4946.0
582.0,4124.0,377.0,6087.0,6627.0,5106.0
572.0,3940.0,387.0,6083.0,6828.0,4878.0
569.0,3595.0,394.0,6088.0,6919.0,4759.0
558.0,3189.0,387.0,6087.0,7232.0,4916.0
568.0,2516.0,392.0,6086.0,8187.0,4638.0
565.0,1116.0,395.0,6086.0,9869.0,4114.0
576.0,303.0,395.0,6086.0,11060.0,3842.0
580.0,150.0,398.0,6087.0,11699.0,4002.0
579.0,126.0,399.0,6087.0,11570.0,4133.0
586.0,88.0,403.0,6089.0,10401.0,4317.0
581.0,71.0,403.0,6090.0,8541.0,4493.0
576.0,72.0,400.0,6089.0,7229.0,4767.0
577.0,69.0,377.0,6090.0,5433.0,4599.0
566.0,51.0,369.0,6089.0,4939.0,4788.0
529.0,47.0,369.0,6089.0,4559.0,4843.0
531.0,49.0,361.0,6090.0,4320.0,4942.0
526.0,49.0,358.0,6092.0,4178.0,5101.0
518.0,51.0,363.0,6092.0,4295.0,5084.0
522.0,63.0,365.0,6089.0,5091.0,5091.0
525.0,67.0,382.0,6085.0,6265.0,5042.0
530.0,255.0,394.0,6084.0,7459.0,5020.0
535.0,1310.0,397.0,6084.0,7582.0,4911.0
528.0,2517.0,407.0,6084.0,7763.0,4840.0
530.0,3609.0,415.0,6088.0,7578.0,5032.0
524.0,3798.0,415.0,6088.0,7073.0,5309.0
535.0,3666.0,403.0,6088.0,7212.0,5455.0
541.0,3352.0,402.0,6089.0,7050.0,5676.0
541.0,2950.0,395.0,6090.0,7202.0,6023.0
542.0,1914.0,400.0,6090.0,7536.0,6038.0
546.0,648.0,405.0,6089.0,9183.0,5810.0
561.0,175.0,400.0,6088.0,10305.0,6142.0
578.0,112.0,399.0,6089.0,10101.0,6699.0
579.0,109.0,409.0,6089.0,9572.0,7021.0
582.0,94.0,419.0,6089.0,8260.0,6969.0
575.0,94.0,417.0,6093.0,6463.0,7258.0
560.0,70.0,417.0,6092.0,5247.0,7351.0
554.0,59.0,385.0,6092.0,3988.0,7774.0
556.0,59.0,361.0,6090.0,3495.0,8482.0
552.0,59.0,351.0,6092.0,3336.0,9481.0
564.0,59.0,348.0,6093.0,3407.0,10065.0
575.0,59.0,341.0,6092.0,3267.0,10943.0
577.0,59.0,348.0,6094.0,3567.0,11252.0
583.0,59.0,326.0,6089.0,3717.0,11479.0
578.0,64.0,363.0,6090.0,4645.0,11053.0
580.0,123.0,400.0,6088.0,4755.0,11040.0
576.0,802.0,407.0,6087.0,4901.0,11080.0
571.0,1766.0,398.0,6084.0,4775.0,11232.0
561.0,2734.0,412.0,6083.0,4585.0,11332.0
569.0,3201.0,414.0,6083.0,4240.0,12084.0
564.0,3282.0,422.0,6083.0,3877.0,13080.0
572.0,3032.0,423.0,6082.0,3622.0,13661.0
578.0,2466.0,421.0,6082.0,3703.0,13727.0
580.0,1668.0,410.0,6082.0,3968.0,13330.0
580.0,645.0,408.0,6081.0,4284.0,12781.0
580.0,171.0,414.0,6081.0,4545.0,12679.0
583.0,124.0,410.0,6081.0,4474.0,12976.0
583.0,99.0,416.0,6083.0,4363.0,13175.0
584.0,75.0,419.0,6085.0,4493.0,12830.0
580.0,74.0,420.0,6085.0,4123.0,12474.0
581.0,75.0,417.0,6086.0,4042.0,11923.0
582.0,65.0,379.0,6087.0,3488.0,11671.0
572.0,53.0,371.0,6088.0,3430.0,11758.0
579.0,48.0,367.0,6090.0,3442.0,11788.0
578.0,48.0,350.0,6089.0,3334.0,11717.0
573.0,46.0,326.0,6091.0,3504.0,11360.0
572.0,46.0,340.0,6094.0,3414.0,11272.0
582.0,39.0,338.0,6092.0,3446.0,11190.0
584.0,33.0,366.0,6093.0,3760.0,11050.0
586.0,165.0,384.0,6092.0,4179.0,11007.0
584.0,1141.0,391.0,6092.0,4205.0,10802.0
585.0,2258.0,395.0,6090.0,4123.0,11060.0
576.0,3028.0,370.0,6091.0,4169.0,11135.0
584.0,3457.0,381.0,6092.0,4359.0,10818.0
535.0,3640.0,381.0,6092.0,4565.0,10666.0
534.0,3619.0,392.0,6091.0,4302.0,10811.0
531.0,3358.0,394.0,6088.0,4068.0,11375.0
536.0,2475.0,400.0,6088.0,4382.0,11642.0
527.0,1066.0,379.0,6090.0,4763.0,11630.0
526.0,297.0,390.0,6091.0,4987.0,11915.0
530.0,160.0,416.0,6090.0,5038.0,11839.0
527.0,76.0,419.0,6091.0,4886.0,11792.0
527.0,64.0,423.0,6094.0,4839.0,11750.0
523.0,64.0,428.0,6092.0,4538.0,11670.0
518.0,63.0,425.0,6093.0,4054.0,11377.0
514.0,48.0,377.0,6096.0,3696.0,11145.0
510.0,39.0,370.0,6097.0,3817.0,10586.0
513.0,39.0,359.0,6097.0,3825.0,9957.0
508.0,39.0,355.0,6098.0,3708.0,9735.0
500.0,39.0,347.0,6099.0,3558.0,9710.0
459.0,39.0,362.0,6099.0,3741.0,9170.0
463.0,39.0,362.0,6098.0,4118.0,8491.0
465.0,42.0,387.0,6096.0,4820.0,7888.0
463.0,178.0,405.0,6091.0,5225.0,7195.0
460.0,1150.0,395.0,6091.0,5244.0,6610.0
451.0,2347.0,396.0,6093.0,5027.0,6235.0
460.0,3381.0,413.0,6095.0,4854.0,5985.0
470.0,3695.0,411.0,6094.0,4932.0,5625.0
467.0,3683.0,423.0,6093.0,4895.0,5639.0
473.0,3709.0,416.0,6091.0,4870.0,5806.0
475.0,3533.0,422.0,6091.0,4876.0,5828.0
476.0,2705.0,419.0,6091.0,5399.0,5676.0
463.0,1147.0,417.0,6089.0,6566.0,5553.0
468.0,318.0,423.0,6089.0,7225.0,6099.0
472.0,163.0,421.0,6089.0,7204.0,6308.0
474.0,135.0,423.0,6092.0,6250.0,6450.0
476.0,114.0,423.0,6092.0,5498.0,6510.0
475.0,81.0,433.0,6092.0,4799.0,7124.0
471.0,65.0,434.0,6093.0,4415.0,7394.0
469.0,64.0,377.0,6092.0,4194.0,7188.0
467.0,59.0,350.0,6094.0,3831.0,7042.0
464.0,54.0,343.0,6094.0,3793.0,6940.0
451.0,54.0,342.0,6095.0,3885.0,6793.0
438.0,54.0,333.0,6094.0,3972.0,6578.0
449.0,54.0,313.0,6095.0,3882.0,6567.0
450.0,54.0,310.0,6095.0,3716.0,7016.0
456.0,53.0,314.0,6095.0,3827.0,7333.0
455.0,187.0,306.0,6094.0,3814.0,7626.0
452.0,1208.0,303.0,6095.0,3808.0,7506.0
461.0,2446.0,302.0,6094.0,3449.0,7115.0
469.0,3481.0,303.0,6094.0,3248.0,6782.0
466.0,3827.0,302.0,6095.0,3294.0,6384.0
469.0,3861.0,304.0,6095.0,3383.0,5890.0
463.0,3771.0,304.0,6093.0,3375.0,5636.0
466.0,3532.0,302.0,6092.0,3387.0,5523.0
461.0,2667.0,307.0,6091.0,3372.0,5560.0
463.0,1104.0,307.0,6092.0,3784.0,5561.0
465.0,252.0,310.0,6092.0,4164.0,5888.0
465.0,148.0,313.0,6092.0,4095.0,6129.0
468.0,145.0,312.0,6093.0,4108.0,5943.0
465.0,105.0,312.0,6093.0,4172.0,5297.0
453.0,99.0,313.0,6093.0,4320.0,4551.0
453.0,69.0,314.0,6093.0,4640.0,3960.0
450.0,68.0,312.0,6095.0,5124.0,3471.0
446.0,59.0,312.0,6095.0,4270.0,3519.0
450.0,59.0,312.0,6095.0,4098.0,3543.0
468.0,59.0,311.0,6095.0,4030.0,3763.0
494.0,59.0,312.0,6094.0,4124.0,4113.0
493.0,59.0,312.0,6097.0,4402.0,4251.0
486.0,55.0,312.0,6097.0,4601.0,4174.0
486.0,51.0,314.0,6097.0,4670.0,4034.0
490.0,202.0,307.0,6096.0,4459.0,3797.0
482.0,1360.0,299.0,6095.0,4710.0,3278.0
481.0,2745.0,303.0,6094.0,4692.0,2889.0
479.0,3889.0,304.0,6094.0,4223.0,2980.0
480.0,4145.0,304.0,6094.0,4291.0,2879.0
460.0,4080.0,308.0,6093.0,4448.0,2543.0
426.0,3987.0,311.0,6093.0,4670.0,2361.0
428.0,3722.0,312.0,6091.0,4332.0,2194.0
413.0,2795.0,312.0,6091.0,4555.0,2008.0
403.0,1166.0,312.0,6093.0,5341.0,1945.0
404.0,346.0,312.0,6091.0,5510.0,1913.0
416.0,206.0,314.0,6092.0,5600.0,1887.0
435.0,114.0,315.0,6092.0,5796.0,1933.0
448.0,96.0,317.0,6092.0,5965.0,2088.0
482.0,70.0,322.0,6095.0,5898.0,2493.0
511.0,61.0,322.0,6095.0,5659.0,2900.0
508.0,61.0,319.0,6095.0,5236.0,2965.0
509.0,55.0,319.0,6096.0,4493.0,2978.0
501.0,45.0,320.0,6096.0,4495.0,2927.0
510.0,45.0,315.0,6096.0,4452.0,2973.0
514.0,45.0,318.0,6096.0,4589.0,2871.0
516.0,45.0,316.0,6095.0,4925.0,2865.0
518.0,45.0,322.0,6095.0,5675.0,2930.0
518.0,47.0,347.0,6093.0,6905.0,2788.0
522.0,182.0,407.0,6093.0,7331.0,2708.0
515.0,1269.0,420.0,6095.0,8008.0,2369.0
497.0,2660.0,419.0,6092.0,8082.0,2210.0
